,link,name,adr,price,price_for_m2,total_area
5048,https://www.reality.sk//byty/2-izbovy-byt-na-predaj-v-bratislave/JuoCU-t8Czc/,2-Izbový byt na predaj v Bratislave,kazanskápodunajskébiskupice,149000.0,2709.0,55
2707,https://www.nehnutelnosti.sk/5191499/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,187645.6,3861.02,49
10903,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422268.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,201307.0,4575.162,44
2704,https://www.nehnutelnosti.sk/5191541/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,188580.0,4108.5,46
6913,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuHeaG-3LXL/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1702656.0,3870.0,44
2703,https://www.nehnutelnosti.sk/5191536/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,183286.8,4109.57,45
10874,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422266.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,187770.0,4090.852,46
2710,https://www.nehnutelnosti.sk/5193372/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,200418.0,4554.95,44
2701,https://www.nehnutelnosti.sk/5191495/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,189764.8,3904.63,49
7144,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuL_616r0-u/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2013876.0,4577.0,44
2711,https://www.nehnutelnosti.sk/5193381/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,201307.2,4575.16,44
6941,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuxkawEj1iS/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1862928.0,3833.0,49
10832,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384745.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,197540.0,3835.722,52
2679,https://www.nehnutelnosti.sk/5231468/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,200402.4,3898.88,51
10876,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422265.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,194892.0,4010.122,49
6907,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju4DCoOkV3X/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1841964.0,4158.0,44
2682,https://www.nehnutelnosti.sk/5193227/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,193216.8,3975.65,49
2683,https://www.nehnutelnosti.sk/5193362/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,197635.2,4421.37,45
10822,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384743.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,189765.0,3904.632,49
6964,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Junun4Nd7Sp5/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1932168.0,3976.0,49
2698,https://www.nehnutelnosti.sk/5193367/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,201854.4,3919.5,52
6908,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju-aXC6qaQW/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2009064.0,4495.0,45
2689,https://www.nehnutelnosti.sk/5191544/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185839.2,4166.8,45
6909,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Jui6OcEthgw/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,186990.0,4074.0,46
2691,https://www.nehnutelnosti.sk/5193388/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,201387.6,4576.99,44
2693,https://www.nehnutelnosti.sk/5191553/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185532.0,4159.91,45
10900,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422273.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,200402.0,3898.882,51
10873,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422267.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,184837.0,4200.852,44
10901,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422269.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,195001.0,4012.372,49
6966,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuTnYn_oyak/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1976352.0,4421.0,45
2695,https://www.nehnutelnosti.sk/5193375/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,203763.6,3956.57,52
2718,https://www.nehnutelnosti.sk/5191558/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,189928.8,4137.88,46
10885,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422249.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,198781.0,4517.752,44
6976,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuZt8KyL1hh/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1996164.0,3876.0,52
10906,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422261.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,203764.0,3956.572,52
10863,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422276.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,189929.0,4137.882,46
10905,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8386465.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,193618.0,3992.122,49
10904,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8386466.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,203366.0,4549.582,45
6927,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju3SPqK4CB9w/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1858392.0,4167.0,45
10907,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422258.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,202580.0,3933.602,52
10847,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422262.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185839.0,4166.802,45
6925,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuFMUHo_Yum/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,194892.0,4010.0,49
10850,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422255.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,188580.0,4108.502,46
10861,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384808.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,188672.0,4110.512,46
10860,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422280.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,184021.0,4126.042,45
10856,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384784.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,183287.0,4109.572,45
10853,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384786.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,184555.0,4138.012,45
10849,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422257.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185144.0,4207.832,44
10869,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384800.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185556.0,4051.442,46
6977,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju2E4SWEwKv/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1917432.0,3945.0,49
10864,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422275.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,171130.0,3871.712,44
10868,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422270.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185532.0,4159.912,45
7168,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuzFi4DDyLN/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,195966.0,4454.0,44
10877,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422260.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,202142.0,4522.202,45
6920,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JujudRn0q7T/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1876456.0,3861.0,49
2720,https://www.nehnutelnosti.sk/5193228/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,184196.4,4157.93,44
6921,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju4V12p2xVm/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1840212.0,4126.0,45
6928,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuN94b0tL_1/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1712532.0,3866.0,44
10836,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8384772.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,170266.0,3869.672,44
10908,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422256.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,200418.0,4554.952,44
6922,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JueuyGF7SGi/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1711296.0,3872.0,44
6978,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuKV-sGoikR/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1913988.0,3716.0,52
10840,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422240.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,171323.0,3841.322,45
10865,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422272.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,184238.0,4196.772,44
6923,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Jub2ndHkGOw/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,185532.0,4160.0,45
10909,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422247.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,201854.0,3919.502,52
2677,https://www.nehnutelnosti.sk/5193366/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,199616.4,3876.05,52
10854,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422252.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,183838.0,4178.132,44
10855,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422251.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,186990.0,4073.862,46
10881,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422253.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,184196.0,4157.932,44
7148,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju5d6JiZxsiy/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2004024.0,3899.0,51
2617,https://www.nehnutelnosti.sk/5191524/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,170265.6,3869.67,44
6880,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuDP9ozfY8N/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1845552.0,4138.0,45
2619,https://www.nehnutelnosti.sk/5191537/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,183837.6,4178.13,44
6879,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju3dNgYiCTt/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,188580.0,4109.0,46
2622,https://www.nehnutelnosti.sk/5193225/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,186292.8,3833.19,49
10887,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8386453.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,199616.0,3876.052,52
10888,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8386312.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,191743.0,3945.332,49
2626,https://www.nehnutelnosti.sk/5191519/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,171322.8,3841.32,45
6876,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JulOoffrHYV/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1842384.0,4197.0,44
2628,https://www.nehnutelnosti.sk/5193229/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,170091.6,3839.54,44
2629,https://www.nehnutelnosti.sk/5193373/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,202580.4,3933.6,52
6905,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Jujmz8VX7c5/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2021424.0,4522.0,45
7154,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuW82DHIzAR/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,2013072.0,4575.0,44
2613,https://www.nehnutelnosti.sk/5193359/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,191398.8,3716.48,52
2612,https://www.nehnutelnosti.sk/5191560/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,188672.4,4110.51,46
10911,https://www.topreality.sk/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov-r8422241.html,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,195966.0,4453.772,44
2610,https://www.nehnutelnosti.sk/5191546/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,187770.0,4090.85,46
6902,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Juqd_ApgKs-P/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1886724.0,4111.0,46
6898,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/Ju766D3nljk/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1975395.0,3836.0,52
2586,https://www.nehnutelnosti.sk/5193226/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,191743.2,3945.33,49
6940,https://www.reality.sk//byty/2-izbovy-apartman-s-balkonom-v-novostavbe-na-ulici-mlynske-nivy-ruzinov/JuAALRVK9c-/,"2-izbový apartmán s balkónom v novostavbe na ulici Mlynské Nivy, Ružinov",hraničnáružinov,1987812.0,4518.0,44
